Player,FG%,FGA,3P%,3PA,FT%,ORB,DRB,AST,STL,BLK,TOV,PTS,Hierarchical
Shelvin Mack,0.404,0.2689075630252101,0.354,0.17424242424242423,0.69,0.05555555555555555,0.13513513513513514,0.2990654205607477,0.36363636363636365,0.037037037037037035,0.24,0.18980169971671387,1
Daryl Macon,0.37,0.1134453781512605,0.455,0.10606060606060606,0.571,0.05555555555555555,0.11711711711711713,0.08411214953271029,0.045454545454545456,0,0.16,0.07932011331444758,2
Ian Mahinmi,0.452,0.1008403361344538,0.188,0.03787878787878788,0.689,0.25925925925925924,0.21621621621621623,0.06542056074766354,0.3181818181818181,0.18518518518518517,0.12,0.09348441926345608,1
Thon Maker,0.407,0.14705882352941177,0.32,0.18181818181818182,0.667,0.1111111111111111,0.22522522522522523,0.06542056074766354,0.13636363636363635,0.2962962962962963,0.1,0.11898016997167138,1
Boban Marjanović,0.615,0.15966386554621848,0.4,0.015151515151515154,0.748,0.27777777777777773,0.2792792792792793,0.08411214953271029,0.13636363636363635,0.18518518518518517,0.2,0.18413597733711046,1
Lauri Markkanen,0.43,0.6134453781512605,0.361,0.4848484848484849,0.872,0.25925925925925924,0.6846846846846847,0.1308411214953271,0.3181818181818181,0.2222222222222222,0.32,0.5070821529745041,6
Jarell Martin,0.413,0.07563025210084033,0.351,0.10606060606060606,0.818,0.05555555555555555,0.13513513513513514,0.03738317757009346,0.045454545454545456,0.07407407407407407,0.06,0.053824362606232294,1
Frank Mason,0.42,0.15546218487394958,0.219,0.12878787878787878,0.684,0.037037037037037035,0.0900900900900901,0.20560747663551404,0.18181818181818182,0.037037037037037035,0.18,0.12181303116147307,1
Wesley Matthews,0.4,0.3949579831932773,0.372,0.4393939393939394,0.81,0.09259259259259259,0.1801801801801802,0.21495327102803738,0.36363636363636365,0.07407407407407407,0.26,0.3229461756373937,1
Luc Mbah a Moute,0.444,0.15966386554621848,0.333,0.11363636363636365,0.4,0.09259259259259259,0.11711711711711713,0.04672897196261683,0.13636363636363635,0.1111111111111111,0.1,0.11898016997167138,2
Tahjere McCall,0.667,0.09663865546218486,0,0.07575757575757576,0,0,0.0900900900900901,0,0,0,0,0.09065155807365438,2
Patrick McCaw,0.413,0.06302521008403363,0.321,0.07575757575757576,0.867,0.037037037037037035,0.12612612612612611,0.09345794392523366,0.36363636363636365,0.037037037037037035,0.12,0.05099150141643059,1
CJ McCollum,0.459,0.7184873949579832,0.375,0.4848484848484849,0.828,0.16666666666666666,0.2792792792792793,0.28037383177570097,0.36363636363636365,0.14814814814814814,0.3,0.5722379603399432,6
T.J. McConnell,0.525,0.20168067226890754,0.333,0.045454545454545456,0.784,0.07407407407407407,0.17117117117117117,0.31775700934579443,0.45454545454545453,0.07407407407407407,0.24,0.15864022662889518,1
Doug McDermott,0.491,0.20168067226890754,0.408,0.20454545454545456,0.835,0.037037037037037035,0.10810810810810811,0.08411214953271029,0.09090909090909091,0.037037037037037035,0.1,0.18413597733711046,1
JaVale McGee,0.624,0.3277310924369748,0.083,0.015151515151515154,0.632,0.48148148148148145,0.4414414414414415,0.06542056074766354,0.2727272727272727,0.7407407407407407,0.27999999999999997,0.3172804532577903,4
Rodney McGruder,0.403,0.2647058823529412,0.351,0.25757575757575757,0.722,0.16666666666666666,0.24324324324324326,0.15887850467289721,0.22727272727272727,0.07407407407407407,0.2,0.19263456090651554,1
Alfonzo McKinnie,0.487,0.13025210084033612,0.356,0.12121212121212123,0.563,0.20370370370370372,0.2072072072072072,0.03738317757009346,0.13636363636363635,0.07407407407407407,0.08,0.11048158640226628,1
Ben McLemore,0.391,0.1134453781512605,0.415,0.16666666666666669,0.667,0.037037037037037035,0.06306306306306306,0.01869158878504673,0.13636363636363635,0.07407407407407407,0.06,0.08781869688385267,2
Jordan McRae,0.469,0.17226890756302518,0.286,0.0984848484848485,0.8,0.037037037037037035,0.11711711711711713,0.10280373831775702,0.22727272727272727,0.1111111111111111,0.12,0.14447592067988668,1
Jodie Meeks,0.538,0.17647058823529413,0.444,0.17424242424242423,1,0.018518518518518517,0.12612612612612611,0.09345794392523366,0.045454545454545456,0.037037037037037035,0.06,0.15864022662889518,1
Salah Mejri,0.491,0.1008403361344538,0.324,0.06818181818181819,0.625,0.18518518518518517,0.23423423423423426,0.09345794392523366,0.13636363636363635,0.25925925925925924,0.12,0.08781869688385267,1
De'Anthony Melton,0.391,0.18487394957983191,0.305,0.14393939393939395,0.75,0.09259259259259259,0.19819819819819823,0.2990654205607477,0.6363636363636362,0.18518518518518517,0.3,0.11898016997167138,1
Chimezie Metu,0.328,0.0546218487394958,0,0.007575757575757577,0.765,0.05555555555555555,0.08108108108108109,0.03738317757009346,0.09090909090909091,0.037037037037037035,0.1,0.028328611898016994,2
Khris Middleton,0.441,0.5966386554621849,0.378,0.4696969696969697,0.837,0.1111111111111111,0.4774774774774775,0.40186915887850466,0.45454545454545453,0.037037037037037035,0.45999999999999996,0.4957507082152974,6
C.J. Miles,0.36,0.2184873949579832,0.33,0.2878787878787879,0.828,0.037037037037037035,0.13513513513513514,0.06542056074766354,0.22727272727272727,0.1111111111111111,0.12,0.15864022662889518,1
Darius Miller,0.39,0.2647058823529412,0.365,0.40151515151515155,0.789,0.037037037037037035,0.15315315315315314,0.19626168224299068,0.2727272727272727,0.1111111111111111,0.18,0.20963172804532573,1
Malcolm Miller,0.423,0.07983193277310925,0.476,0.15909090909090912,0.75,0.018518518518518517,0.036036036036036036,0.009345794392523366,0.045454545454545456,0.037037037037037035,0.02,0.07648725212464588,1
Patty Mills,0.425,0.3109243697478991,0.394,0.37121212121212127,0.854,0.05555555555555555,0.17117117117117117,0.28037383177570097,0.2727272727272727,0.037037037037037035,0.22000000000000003,0.2577903682719546,1
Paul Millsap,0.484,0.3697478991596639,0.365,0.17424242424242423,0.727,0.40740740740740744,0.45045045045045046,0.1869158878504673,0.5454545454545454,0.2962962962962963,0.27999999999999997,0.33427762039660047,4
Shake Milton,0.391,0.15546218487394958,0.318,0.16666666666666669,0.714,0.09259259259259259,0.11711711711711713,0.08411214953271029,0.18181818181818182,0.14814814814814814,0.06,0.10198300283286119,1
Nikola Mirotić,0.439,0.4663865546218488,0.365,0.5227272727272728,0.847,0.24074074074074073,0.5495495495495495,0.11214953271028037,0.3181818181818181,0.25925925925925924,0.2,0.4079320113314447,6
Donovan Mitchell,0.432,0.8067226890756302,0.362,0.5075757575757576,0.806,0.14814814814814814,0.2972972972972973,0.39252336448598135,0.6363636363636362,0.14814814814814814,0.5599999999999999,0.6515580736543909,7
Naz Mitrou-Long,0.3,0.02941176470588235,0.182,0.060606060606060615,1,0.018518518518518517,0.036036036036036036,0.10280373831775702,0.045454545454545456,0.037037037037037035,0.12,0.0084985835694051,1
Malik Monk,0.387,0.3067226890756302,0.33,0.34090909090909094,0.882,0.037037037037037035,0.15315315315315314,0.14953271028037385,0.22727272727272727,0.1111111111111111,0.24,0.22946175637393765,1
Greg Monroe,0.487,0.15546218487394958,0.2,0.007575757575757577,0.625,0.2962962962962963,0.21621621621621623,0.056074766355140186,0.13636363636363635,0.07407407407407407,0.13999999999999999,0.12747875354107646,1
E'Twaun Moore,0.481,0.3907563025210084,0.432,0.25,0.763,0.12962962962962962,0.15315315315315314,0.17757009345794392,0.36363636363636365,0.07407407407407407,0.22000000000000003,0.3144475920679886,6
Jaylen Morris,0.4,0.07563025210084033,0.333,0.060606060606060615,0.5,0,0.11711711711711713,0.09345794392523366,0.22727272727272727,0,0.06,0.048158640226628885,2
Marcus Morris,0.447,0.44537815126050423,0.375,0.393939393939394,0.844,0.18518518518518517,0.45945945945945943,0.14018691588785048,0.2727272727272727,0.1111111111111111,0.24,0.3711048158640226,6
Markieff Morris,0.421,0.319327731092437,0.335,0.26515151515151514,0.772,0.20370370370370372,0.3153153153153153,0.1308411214953271,0.2727272727272727,0.14814814814814814,0.18,0.24362606232294615,1
Monte Morris,0.493,0.3319327731092437,0.414,0.21212121212121213,0.802,0.07407407407407407,0.17117117117117117,0.33644859813084116,0.40909090909090906,0,0.12,0.27195467422096314,1
Johnathan Motley,0.534,0.10924369747899158,0,0.007575757575757577,0.6,0.14814814814814814,0.13513513513513514,0.04672897196261683,0.09090909090909091,0.037037037037037035,0.13999999999999999,0.10764872521246457,1
Emmanuel Mudiay,0.446,0.4957983193277311,0.329,0.27272727272727276,0.774,0.1111111111111111,0.25225225225225223,0.36448598130841126,0.3181818181818181,0.1111111111111111,0.48,0.3966005665722379,6
Jamal Murray,0.437,0.6260504201680672,0.367,0.4166666666666667,0.848,0.16666666666666666,0.3063063063063063,0.4485981308411215,0.40909090909090906,0.14814814814814814,0.42000000000000004,0.4929178470254956,7
Džanan Musa,0.409,0.07142857142857142,0.1,0.08333333333333334,0,0.018518518518518517,0.036036036036036036,0.01869158878504673,0.09090909090909091,0,0.08,0.036827195467422094,2
Mike Muscala,0.402,0.20588235294117643,0.348,0.30303030303030304,0.824,0.16666666666666666,0.26126126126126126,0.11214953271028037,0.13636363636363635,0.2222222222222222,0.16,0.17563739376770537,1
Sviatoslav Mykhailiuk,0.329,0.10924369747899158,0.326,0.15909090909090912,0.6,0.037037037037037035,0.05405405405405406,0.08411214953271029,0.13636363636363635,0,0.1,0.0679886685552408,2
Abdel Nader,0.423,0.1176470588235294,0.32,0.12121212121212123,0.75,0.037037037037037035,0.15315315315315314,0.028037383177570093,0.13636363636363635,0.07407407407407407,0.08,0.09065155807365438,1
Larry Nance,0.52,0.2689075630252101,0.337,0.11363636363636365,0.716,0.4629629629629629,0.5135135135135136,0.2990654205607477,0.6818181818181818,0.2222222222222222,0.27999999999999997,0.24362606232294615,4
Shabazz Napier,0.389,0.29831932773109243,0.333,0.3106060606060606,0.833,0.05555555555555555,0.13513513513513514,0.2429906542056075,0.3181818181818181,0.1111111111111111,0.24,0.24362606232294615,1
Raul Neto,0.46,0.15546218487394958,0.333,0.12121212121212123,0.848,0.037037037037037035,0.13513513513513514,0.23364485981308414,0.18181818181818182,0.037037037037037035,0.18,0.12747875354107646,1
Georges Niang,0.475,0.1008403361344538,0.41,0.13636363636363638,0.833,0.037037037037037035,0.11711711711711713,0.056074766355140186,0.09090909090909091,0.037037037037037035,0.08,0.09065155807365438,1
Joakim Noah,0.516,0.18487394957983191,0,0,0.716,0.25925925925925924,0.38738738738738737,0.19626168224299068,0.22727272727272727,0.25925925925925924,0.24,0.17847025495750707,1
Dirk Nowitzki,0.359,0.2815126050420168,0.312,0.30303030303030304,0.78,0.018518518518518517,0.2702702702702703,0.06542056074766354,0.09090909090909091,0.14814814814814814,0.08,0.18413597733711046,1
Frank Ntilikina,0.337,0.24789915966386553,0.287,0.20454545454545456,0.767,0.05555555555555555,0.15315315315315314,0.2616822429906542,0.3181818181818181,0.1111111111111111,0.26,0.13881019830028327,1
James Nunnally,0.353,0.06722689075630252,0.32,0.12878787878787878,1,0,0.02702702702702703,0.04672897196261683,0.045454545454545456,0,0.02,0.045325779036827184,1
Jusuf Nurkić,0.508,0.453781512605042,0.103,0.030303030303030307,0.773,0.6296296296296295,0.6306306306306306,0.2990654205607477,0.45454545454545453,0.5185185185185185,0.45999999999999996,0.41926345609065147,4
David Nwaba,0.481,0.18487394957983191,0.32,0.11363636363636365,0.682,0.14814814814814814,0.21621621621621623,0.10280373831775702,0.3181818181818181,0.1111111111111111,0.12,0.16147308781869688,1
Royce O'Neale,0.475,0.14705882352941177,0.386,0.15909090909090912,0.762,0.05555555555555555,0.2882882882882883,0.14018691588785048,0.3181818181818181,0.1111111111111111,0.18,0.12464589235127478,1
Kyle O'Quinn,0.507,0.09663865546218486,0.083,0.022727272727272728,0.81,0.1111111111111111,0.1801801801801802,0.11214953271028037,0.09090909090909091,0.2222222222222222,0.13999999999999999,0.07648725212464588,1
Semi Ojeleye,0.424,0.08823529411764704,0.315,0.12121212121212123,0.615,0.07407407407407407,0.09909909909909911,0.03738317757009346,0.09090909090909091,0.037037037037037035,0.06,0.07082152974504248,2
Jahlil Okafor,0.586,0.22689075630252098,0.2,0.007575757575757577,0.663,0.25925925925925924,0.2972972972972973,0.06542056074766354,0.13636363636363635,0.25925925925925924,0.18,0.20963172804532573,1
Elie Okobo,0.393,0.20168067226890754,0.295,0.1893939393939394,0.787,0.037037037037037035,0.14414414414414414,0.22429906542056074,0.2727272727272727,0.037037037037037035,0.26,0.13881019830028327,1
Josh Okogie,0.386,0.2605042016806723,0.279,0.2196969696969697,0.728,0.1111111111111111,0.21621621621621623,0.11214953271028037,0.5454545454545454,0.14814814814814814,0.18,0.19546742209631726,1
Victor Oladipo,0.423,0.6554621848739496,0.343,0.4545454545454546,0.73,0.1111111111111111,0.45045045045045046,0.485981308411215,0.7727272727272726,0.1111111111111111,0.45999999999999996,0.5099150141643058,7
Kelly Olynyk,0.463,0.2689075630252101,0.354,0.30303030303030304,0.822,0.16666666666666666,0.34234234234234234,0.16822429906542058,0.3181818181818181,0.18518518518518517,0.27999999999999997,0.2606232294617563,6
Cedi Osman,0.427,0.4369747899159664,0.348,0.37121212121212127,0.779,0.1111111111111111,0.36936936936936937,0.2429906542056075,0.36363636363636365,0.037037037037037035,0.3,0.3456090651558073,6
Kelly Oubre,0.445,0.4831932773109244,0.32,0.37121212121212127,0.775,0.18518518518518517,0.33333333333333337,0.11214953271028037,0.5454545454545454,0.3333333333333333,0.3,0.4079320113314447,6
Zaza Pachulia,0.44,0.08823529411764704,0,0.007575757575757577,0.782,0.27777777777777773,0.21621621621621623,0.12149532710280375,0.22727272727272727,0.1111111111111111,0.16,0.08781869688385267,1
Jabari Parker,0.493,0.4621848739495798,0.313,0.2272727272727273,0.712,0.2222222222222222,0.4774774774774775,0.22429906542056074,0.3181818181818181,0.18518518518518517,0.48,0.3881019830028328,4
Tony Parker,0.46,0.319327731092437,0.255,0.06818181818181819,0.734,0.05555555555555555,0.10810810810810811,0.3457943925233645,0.18181818181818182,0.037037037037037035,0.26,0.2464589235127478,1
Chandler Parsons,0.374,0.27731092436974786,0.309,0.2878787878787879,0.88,0.037037037037037035,0.23423423423423426,0.15887850467289721,0.36363636363636365,0.07407407407407407,0.26,0.18980169971671387,1
Patrick Patterson,0.374,0.1176470588235294,0.336,0.16666666666666669,0.633,0.12962962962962962,0.15315315315315314,0.04672897196261683,0.13636363636363635,0.07407407407407407,0.06,0.07932011331444758,2
Justin Patton,0.286,0.06722689075630252,0,0.05303030303030303,0.5,0.12962962962962962,0.11711711711711713,0.09345794392523366,0.3181818181818181,0,0,0.025495750708215293,2
Chris Paul,0.419,0.4915966386554622,0.358,0.4621212121212121,0.862,0.1111111111111111,0.35135135135135137,0.7663551401869159,0.9090909090909091,0.1111111111111111,0.52,0.41926345609065147,7
Cameron Payne,0.43,0.20588235294117643,0.298,0.15909090909090912,0.805,0.05555555555555555,0.13513513513513514,0.25233644859813087,0.3181818181818181,0.07407407407407407,0.22000000000000003,0.15580736543909346,1
Elfrid Payton,0.434,0.3823529411764706,0.314,0.1893939393939394,0.743,0.2222222222222222,0.36936936936936937,0.7102803738317757,0.45454545454545453,0.14814814814814814,0.54,0.27762039660056653,6
Theo Pinson,0.342,0.14285714285714282,0.261,0.196969696969697,0.864,0.037037037037037035,0.16216216216216217,0.11214953271028037,0.13636363636363635,0,0.2,0.10481586402266288,1
Mason Plumlee,0.593,0.19747899159663865,0.2,0.007575757575757577,0.561,0.37037037037037035,0.39639639639639646,0.28037383177570097,0.36363636363636365,0.3333333333333333,0.3,0.19830028328611896,4
Quincy Pondexter,0.5,0.016806722689075636,0.333,0.022727272727272728,0.81,0.037037037037037035,0.06306306306306306,0.04672897196261683,0.09090909090909091,0,0.04,0.028328611898016994,1
Otto Porter,0.465,0.453781512605042,0.406,0.34848484848484845,0.813,0.18518518518518517,0.4144144144144144,0.19626168224299068,0.6818181818181818,0.2222222222222222,0.24,0.3711048158640226,6
Bobby Portis,0.444,0.5,0.393,0.2878787878787879,0.794,0.40740740740740744,0.5315315315315315,0.1308411214953271,0.3181818181818181,0.14814814814814814,0.3,0.3796033994334277,4
Dwight Powell,0.597,0.2352941176470588,0.307,0.12121212121212123,0.772,0.3333333333333333,0.3153153153153153,0.14018691588785048,0.2727272727272727,0.2222222222222222,0.18,0.27762039660056653,1
Norman Powell,0.483,0.25210084033613445,0.4,0.21212121212121213,0.827,0.05555555555555555,0.1891891891891892,0.14018691588785048,0.3181818181818181,0.07407407407407407,0.22000000000000003,0.22096317280453254,1
Alex Poythress,0.494,0.13445378151260504,0.391,0.08333333333333334,0.621,0.25925925925925924,0.19819819819819823,0.07476635514018692,0.09090909090909091,0.18518518518518517,0.12,0.12181303116147307,1
Ivan Rabb,0.547,0.15126050420168066,0.2,0.022727272727272728,0.71,0.25925925925925924,0.25225225225225223,0.10280373831775702,0.13636363636363635,0.1111111111111111,0.13999999999999999,0.14164305949008496,1
Chasson Randle,0.419,0.15546218487394958,0.4,0.17424242424242423,0.694,0.037037037037037035,0.08108108108108109,0.1869158878504673,0.22727272727272727,0.037037037037037035,0.18,0.13314447592067988,1
Julius Randle,0.524,0.5966386554621849,0.344,0.20454545454545456,0.731,0.40740740740740744,0.5855855855855856,0.28971962616822433,0.3181818181818181,0.2222222222222222,0.5599999999999999,0.58356940509915,7
J.J. Redick,0.44,0.5378151260504201,0.397,0.6060606060606061,0.894,0.05555555555555555,0.19819819819819823,0.25233644859813087,0.18181818181818182,0.07407407407407407,0.26,0.490084985835694,6
Cameron Reynolds,0.423,0.14285714285714282,0.412,0.20454545454545456,0.889,0.037037037037037035,0.12612612612612611,0.06542056074766354,0.13636363636363635,0.037037037037037035,0.06,0.11898016997167138,1
Josh Richardson,0.412,0.5630252100840336,0.357,0.4772727272727273,0.861,0.12962962962962962,0.26126126126126126,0.38317757009345793,0.5,0.18518518518518517,0.3,0.4475920679886685,7
Malachi Richardson,0.31,0.02521008403361345,0.32,0.08333333333333334,0.8,0.018518518518518517,0.04504504504504505,0,0,0,0.08,0.016997167138810193,1
Austin Rivers,0.406,0.2857142857142857,0.318,0.32575757575757575,0.526,0.05555555555555555,0.16216216216216217,0.20560747663551404,0.2727272727272727,0.1111111111111111,0.18,0.20679886685552404,1
Devin Robinson,0.594,0.16386554621848737,0,0.022727272727272728,0.643,0.16666666666666666,0.1801801801801802,0.08411214953271029,0.2727272727272727,0.3333333333333333,0.06,0.16713881019830026,1
Duncan Robinson,0.391,0.1008403361344538,0.286,0.17424242424242423,0.667,0.018518518518518517,0.09909909909909911,0.028037383177570093,0.13636363636363635,0,0.06,0.07082152974504248,2
Glenn Robinson,0.42,0.12605042016806722,0.29,0.0984848484848485,0.8,0.07407407407407407,0.09909909909909911,0.03738317757009346,0.13636363636363635,0.07407407407407407,0.08,0.09631728045325778,1
Jerome Robinson,0.4,0.10924369747899158,0.316,0.12878787878787878,0.667,0.018518518518518517,0.10810810810810811,0.056074766355140186,0.13636363636363635,0.037037037037037035,0.08,0.07365439093484417,2
Rajon Rondo,0.405,0.365546218487395,0.359,0.23484848484848486,0.639,0.12962962962962962,0.40540540540540543,0.7476635514018692,0.5454545454545454,0.07407407407407407,0.5599999999999999,0.2379603399433427,6
Derrick Rose,0.482,0.592436974789916,0.37,0.2196969696969697,0.856,0.1111111111111111,0.1891891891891892,0.40186915887850466,0.2727272727272727,0.07407407407407407,0.32,0.4872521246458923,6
Terrence Ross,0.428,0.5042016806722689,0.383,0.5303030303030303,0.875,0.05555555555555555,0.2792792792792793,0.15887850467289721,0.40909090909090906,0.14814814814814814,0.22000000000000003,0.405099150141643,6
Terry Rozier,0.387,0.3235294117647059,0.353,0.32575757575757575,0.785,0.07407407407407407,0.3153153153153153,0.2710280373831776,0.40909090909090906,0.1111111111111111,0.18,0.23229461756373934,1
Ricky Rubio,0.404,0.42016806722689076,0.311,0.28030303030303033,0.855,0.09259259259259259,0.2792792792792793,0.5700934579439252,0.5909090909090908,0.037037037037037035,0.52,0.33711048158640217,6
D'Angelo Russell,0.434,0.7563025210084033,0.369,0.5909090909090909,0.78,0.12962962962962962,0.2882882882882883,0.6542056074766356,0.5454545454545454,0.07407407407407407,0.62,0.575070821529745,7
Domantas Sabonis,0.59,0.3697478991596639,0.529,0.015151515151515154,0.715,0.4629629629629629,0.6126126126126126,0.2710280373831776,0.2727272727272727,0.14814814814814814,0.44000000000000006,0.376770538243626,4
Brandon Sampson,0.467,0.15126050420168066,0.379,0.15909090909090912,0.667,0.037037037037037035,0.08108108108108109,0.06542056074766354,0.2727272727272727,0.07407407407407407,0.18,0.12181303116147307,1
JaKarr Sampson,0.537,0.5378151260504201,0.357,0.26515151515151514,0.81,0.24074074074074073,0.6126126126126126,0.09345794392523366,0.45454545454545453,0.2962962962962963,0.2,0.5439093484419263,6
Dario Šarić,0.437,0.3319327731092437,0.365,0.30303030303030304,0.88,0.2962962962962963,0.36936936936936937,0.14953271028037385,0.2727272727272727,0.037037037037037035,0.24,0.27762039660056653,6
Tomáš Satoranský,0.485,0.24789915966386553,0.395,0.15151515151515152,0.819,0.18518518518518517,0.22522522522522523,0.4672897196261683,0.45454545454545453,0.07407407407407407,0.3,0.22946175637393765,1
Dennis Schröder,0.414,0.5588235294117647,0.341,0.34848484848484845,0.819,0.09259259259259259,0.2792792792792793,0.38317757009345793,0.36363636363636365,0.07407407407407407,0.44000000000000006,0.41643059490084977,6
Mike Scott,0.4,0.19327731092436973,0.401,0.24242424242424246,0.667,0.09259259259259259,0.26126126126126126,0.07476635514018692,0.13636363636363635,0.07407407407407407,0.12,0.14164305949008496,1
Thabo Sefolosha,0.477,0.09663865546218486,0.436,0.12121212121212123,0.636,0.037037037037037035,0.2072072072072072,0.04672897196261683,0.40909090909090906,0.037037037037037035,0.1,0.08498583569405098,1
Wayne Selden,0.406,0.23949579831932774,0.316,0.17424242424242423,0.728,0.09259259259259259,0.17117117117117117,0.14018691588785048,0.18181818181818182,0.07407407407407407,0.22000000000000003,0.17280453257790368,1
Collin Sexton,0.43,0.5882352941176471,0.402,0.27272727272727276,0.839,0.12962962962962962,0.19819819819819823,0.28037383177570097,0.22727272727272727,0.037037037037037035,0.45999999999999996,0.45042492917847016,6
Landry Shamet,0.431,0.2689075630252101,0.422,0.3787878787878788,0.806,0.05555555555555555,0.12612612612612611,0.14018691588785048,0.22727272727272727,0.037037037037037035,0.12,0.235127478753541,1
Iman Shumpert,0.374,0.27310924369747897,0.348,0.33333333333333337,0.8,0.07407407407407407,0.22522522522522523,0.16822429906542058,0.45454545454545453,0.14814814814814814,0.16,0.18980169971671387,1
Pascal Siakam,0.549,0.4663865546218488,0.369,0.20454545454545456,0.785,0.2962962962962963,0.4774774774774775,0.28971962616822433,0.40909090909090906,0.25925925925925924,0.38,0.45609065155807355,4
Ben Simmons,0.563,0.4831932773109244,0,0.007575757575757577,0.6,0.40740740740740744,0.5945945945945946,0.7196261682242991,0.6363636363636362,0.2962962962962963,0.7,0.45609065155807355,7
Jonathon Simmons,0.38,0.2352941176470588,0.269,0.14393939393939395,0.742,0.09259259259259259,0.16216216216216217,0.21495327102803738,0.22727272727272727,0.1111111111111111,0.24,0.16147308781869688,1
Anfernee Simons,0.444,0.10504201680672269,0.345,0.11363636363636365,0.563,0.037037037037037035,0.04504504504504505,0.06542056074766354,0.045454545454545456,0,0.12,0.08498583569405098,2
Marcus Smart,0.422,0.2689075630252101,0.364,0.32575757575757575,0.806,0.12962962962962962,0.19819819819819823,0.3738317757009346,0.8181818181818181,0.14814814814814814,0.3,0.22946175637393765,6
Dennis Smith,0.428,0.4873949579831933,0.322,0.29545454545454547,0.635,0.1111111111111111,0.2072072072072072,0.4485981308411215,0.5909090909090908,0.14814814814814814,0.58,0.36260623229461747,6
Ish Smith,0.419,0.3361344537815126,0.326,0.18181818181818182,0.758,0.07407407407407407,0.19819819819819823,0.33644859813084116,0.22727272727272727,0.07407407407407407,0.22000000000000003,0.22946175637393765,1
J.R. Smith,0.342,0.27310924369747897,0.308,0.26515151515151514,0.8,0,0.14414414414414414,0.17757009345794392,0.45454545454545453,0.1111111111111111,0.2,0.16713881019830026,1
Jason Smith,0.356,0.09663865546218486,0.346,0.0984848484848485,0.875,0.14814814814814814,0.16216216216216217,0.06542056074766354,0.09090909090909091,0.14814814814814814,0.13999999999999999,0.07082152974504248,1
Zhaire Smith,0.412,0.21008403361344538,0.375,0.20454545454545456,0.75,0.09259259259259259,0.15315315315315314,0.15887850467289721,0.13636363636363635,0.1111111111111111,0.2,0.16713881019830026,1
Tony Snell,0.452,0.17647058823529413,0.397,0.21212121212121213,0.881,0.07407407407407407,0.15315315315315314,0.08411214953271029,0.18181818181818182,0.07407407407407407,0.06,0.14730878186968838,1
Ray Spalding,0.532,0.1134453781512605,0,0.015151515151515154,0.333,0.20370370370370372,0.21621621621621623,0.03738317757009346,0.2727272727272727,0.2222222222222222,0.12,0.08781869688385267,1
Omari Spellman,0.402,0.19327731092436973,0.344,0.21212121212121213,0.711,0.2962962962962963,0.24324324324324326,0.09345794392523366,0.2727272727272727,0.18518518518518517,0.13999999999999999,0.14447592067988668,1
Nik Stauskas,0.402,0.18067226890756302,0.372,0.21212121212121213,0.891,0.05555555555555555,0.14414414414414414,0.11214953271028037,0.13636363636363635,0.037037037037037035,0.16,0.14447592067988668,1
Lance Stephenson,0.426,0.23949579831932774,0.371,0.2196969696969697,0.685,0.09259259259259259,0.24324324324324326,0.19626168224299068,0.2727272727272727,0.037037037037037035,0.26,0.18130311614730876,1
Edmond Sumner,0.344,0.08823529411764704,0.259,0.09090909090909091,0.625,0.07407407407407407,0.06306306306306306,0.03738317757009346,0.22727272727272727,0.07407407407407407,0.08,0.059490084985835676,2
Caleb Swanigan,0.34,0.07563025210084033,0.143,0.022727272727272728,0.667,0.14814814814814814,0.19819819819819823,0.04672897196261683,0.13636363636363635,0,0.18,0.03399433427762039,2
Jayson Tatum,0.45,0.5210084033613446,0.373,0.29545454545454547,0.855,0.16666666666666666,0.4684684684684685,0.19626168224299068,0.5,0.25925925925925924,0.3,0.42209631728045316,6
Jeff Teague,0.423,0.3865546218487395,0.333,0.1893939393939394,0.804,0.07407407407407407,0.1891891891891892,0.7663551401869159,0.45454545454545453,0.14814814814814814,0.45999999999999996,0.320113314447592,6
Garrett Temple,0.422,0.24789915966386553,0.341,0.26515151515151514,0.748,0.07407407407407407,0.22522522522522523,0.1308411214953271,0.45454545454545453,0.14814814814814814,0.18,0.19830028328611896,1
Miloš Teodosić,0.425,0.08403361344537814,0.37,0.13636363636363638,0.571,0.037037037037037035,0.08108108108108109,0.19626168224299068,0.09090909090909091,0.037037037037037035,0.27999999999999997,0.0679886685552408,2
Jared Terrell,0.308,0.08823529411764704,0.235,0.09090909090909091,0.5,0.018518518518518517,0.036036036036036036,0.08411214953271029,0.09090909090909091,0.037037037037037035,0.13999999999999999,0.039660056657223795,2
Daniel Theis,0.549,0.13865546218487393,0.388,0.07575757575757576,0.737,0.24074074074074073,0.1891891891891892,0.09345794392523366,0.13636363636363635,0.2222222222222222,0.1,0.13881019830028327,1
Isaiah Thomas,0.343,0.319327731092437,0.279,0.27272727272727276,0.63,0.07407407407407407,0.06306306306306306,0.17757009345794392,0.18181818181818182,0.037037037037037035,0.3,0.20679886685552404,1
Khyri Thomas,0.319,0.08403361344537814,0.286,0.0984848484848485,0.636,0.037037037037037035,0.05405405405405406,0.028037383177570093,0.13636363636363635,0.07407407407407407,0.04,0.04249291784702548,2
Lance Thomas,0.396,0.15126050420168066,0.278,0.12878787878787878,0.75,0.09259259259259259,0.1891891891891892,0.056074766355140186,0.18181818181818182,0.07407407407407407,0.1,0.10481586402266288,1
Klay Thompson,0.467,0.726890756302521,0.402,0.5833333333333334,0.816,0.09259259259259259,0.3063063063063063,0.22429906542056074,0.5,0.2222222222222222,0.3,0.5864022662889518,6
