name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Andrew Wiggins","Minnesota Timberwolves",2016-01-25,2015,3059319,1610612750,400828554,1,6,34,1,"Pullup Jump shot","2PT Field Goal",15,"Cleveland Cavaliers",132,75,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2018-01-08,2017,3059319,1610612750,400975340,3,2,00,1,"Pullup Jump shot","2PT Field Goal",21,"Cleveland Cavaliers",20,212,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-01-08,2015,3059319,1610612750,400828430,1,2,47,1,"Pullup Jump shot","2PT Field Goal",17,"Cleveland Cavaliers",-155,85,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-02-01,2016,3059319,1610612750,400899369,1,3,26,0,"Pullup Jump shot","2PT Field Goal",16,"Cleveland Cavaliers",127,110,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-01-08,2015,3059319,1610612750,400828430,2,5,31,1,"Pullup Jump shot","2PT Field Goal",18,"Cleveland Cavaliers",182,36,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-01-08,2015,3059319,1610612750,400828430,4,3,05,1,"Pullup Jump shot","2PT Field Goal",13,"Cleveland Cavaliers",138,16,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-02-01,2016,3059319,1610612750,400899369,1,7,34,1,"Pullup Jump shot","2PT Field Goal",18,"Cleveland Cavaliers",-130,131,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-02-01,2016,3059319,1610612750,400899369,1,6,08,1,"Pullup Jump shot","2PT Field Goal",17,"Cleveland Cavaliers",-63,164,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2018-01-08,2017,3059319,1610612750,400975340,3,6,31,0,"Pullup Jump shot","2PT Field Goal",21,"Cleveland Cavaliers",-82,196,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-02-14,2016,3059319,1610612750,400900237,3,5,31,1,"Pullup Jump shot","2PT Field Goal",19,"Cleveland Cavaliers",19,190,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-01-25,2015,3059319,1610612750,400828554,4,1,00,1,"Turnaround Fadeaway shot","2PT Field Goal",15,"Cleveland Cavaliers",153,8,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-02-14,2016,3059319,1610612750,400900237,1,6,35,1,"Turnaround Fadeaway shot","2PT Field Goal",12,"Cleveland Cavaliers",-112,57,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-01-25,2015,3059319,1610612750,400828554,3,3,18,1,"Turnaround Fadeaway shot","2PT Field Goal",14,"Cleveland Cavaliers",-143,41,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-01-08,2015,3059319,1610612750,400828430,2,2,52,1,"Turnaround Jump Shot","2PT Field Goal",13,"Cleveland Cavaliers",-129,18,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2015-01-31,2014,3059319,1610612750,400579003,3,4,10,0,"Turnaround Jump Shot","2PT Field Goal",15,"Cleveland Cavaliers",-152,42,0,2.20,"Shumpert, Iman",3.00,2.90
"Andrew Wiggins","Minnesota Timberwolves",2018-01-08,2017,3059319,1610612750,400975340,3,3,32,0,"Turnaround Jump Shot","2PT Field Goal",16,"Cleveland Cavaliers",-159,57,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-01-08,2015,3059319,1610612750,400828430,1,8,17,0,"Turnaround Jump Shot","2PT Field Goal",11,"Cleveland Cavaliers",112,21,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-02-14,2016,3059319,1610612750,400900237,1,2,15,0,"Turnaround Jump Shot","2PT Field Goal",15,"Cleveland Cavaliers",-137,72,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2018-02-07,2017,3059319,1610612750,400975553,1,1,09,0,"Turnaround Jump Shot","2PT Field Goal",14,"Cleveland Cavaliers",-18,142,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2015-01-31,2014,3059319,1610612750,400579003,1,8,03,0,"Turnaround Jump Shot","2PT Field Goal",13,"Cleveland Cavaliers",132,17,3,4.00,"Irving, Kyrie",2.00,6.60
