PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%,SEASON
Nene,HOU,36,6-11,250,None,Brazil,2002,1,7,42,151,123,26,9,5.8,15.2,11.4,55.2,7.0,2012
Nerlens Noel,OKC,25,6-11,220,Kentucky,USA,2013,1,6,77,378,325,45,-3,10.5,17.6,13.7,60.8,6.7,2012
Nick Young,DEN,34,6-7,210,Southern California,USA,2007,1,16,4,9,1,2,-5,0.0,2.6,12.6,50.0,7.7,2012
Nicolas Batum,CHA,30,6-8,200,None,France,2008,1,25,75,699,390,247,-1,2.8,13.1,12.9,58.1,14.5,2012
Nik Stauskas,CLE,25,6-6,205,Michigan,Canada,2014,1,8,68,399,127,81,-13,1.6,10.4,17.1,54.5,12.3,2012
Nikola Jokic,DEN,24,7-0,250,None,Serbia,2014,2,41,80,1604,865,580,6,8.9,24.9,27.1,58.9,36.1,2012
Nikola Mirotic,MIL,28,6-10,250,None,Montenegro,2011,1,23,46,697,339,55,4,4.5,19.8,20.6,58.4,6.1,2012
Nikola Vucevic,ORL,28,7-0,260,Southern California,Montenegro,2011,1,16,80,1665,960,307,4,8.8,28.6,27.6,57.3,20.8,2012
Noah Vonleh,NYK,23,6-9,250,Indiana,USA,2014,1,9,68,571,528,129,-8,6.0,23.4,14.4,56.1,10.8,2012
Norman Powell,TOR,26,6-4,215,UCLA,USA,2015,2,46,60,516,139,91,0,1.3,10.2,18.2,59.6,11.9,2012
O.G. Anunoby,TOR,21,6-8,232,Indiana,United Kingdom,2017,1,23,67,469,197,47,-2,4.0,10.0,14.8,54.4,5.0,2012
Okaro White,WAS,26,6-8,205,Florida State,USA,Undrafted,Undrafted,Undrafted,3,0,2,0,-26,9.1,14.3,10.5,0.0,0.0,2012
Omari Spellman,ATL,21,6-9,245,Villanova,USA,2018,1,30,46,272,194,47,-10,8.0,14.4,14.6,51.6,8.5,2012
Omri Casspi,MEM,31,6-9,225,None,Israel,2009,1,23,36,226,115,26,1,3.3,18.4,17.0,60.6,7.7,2012
Otto Porter Jr.,CHI,26,6-8,198,Georgetown,USA,2013,1,3,56,780,314,120,0,3.1,15.3,18.5,56.9,10.0,2012
P.J. Tucker,HOU,34,6-6,245,Texas,USA,2006,2,35,82,601,479,96,5,4.1,12.9,9.4,54.7,4.7,2012
PJ Dozier,BOS,22,6-6,205,South Carolina,USA,Undrafted,Undrafted,Undrafted,6,19,17,5,23,10.2,17.2,17.3,43.4,12.5,2012
Pascal Siakam,TOR,25,6-9,230,New Mexico State,Cameroon,2016,1,27,80,1354,549,248,11,5.0,15.4,20.5,62.8,14.1,2012
Pat Connaughton,MIL,26,6-4,209,Notre Dame,USA,2015,2,41,61,421,258,122,5,4.6,13.5,13.0,57.3,12.8,2012
Patrick Beverley,LAC,30,6-1,185,Arkansas,USA,2009,2,42,78,596,388,300,4,3.5,13.5,12.0,56.1,18.3,2012
Patrick McCaw,TOR,23,6-7,185,UNLV,USA,2016,2,38,29,74,48,29,-6,1.7,10.5,9.3,53.2,9.9,2012
Patrick Patterson,OKC,30,6-9,230,Kentucky,USA,2010,1,14,63,229,147,31,-6,4.3,11.4,11.8,49.3,4.9,2012
Patty Mills,SAS,30,6-0,180,St. Mary's,Australia,2009,2,55,82,811,182,245,5,1.2,7.6,17.5,57.2,17.4,2012
Pau Gasol,MIL,38,7-0,250,None,Spain,2001,1,3,30,118,137,52,-6,5.8,30.4,15.1,52.9,20.9,2012
Paul George,OKC,29,6-9,220,Fresno State,USA,2010,1,10,77,2159,628,318,8,3.3,17.3,28.5,58.3,17.3,2012
Paul Millsap,DEN,34,6-8,246,Louisiana Tech,USA,2006,2,47,70,883,505,141,9,7.8,18.2,19.1,57.0,10.4,2012
Quincy Acy,PHX,28,6-7,240,Baylor,USA,2012,2,37,10,17,25,8,3,2.2,15.3,8.8,37.9,8.8,2012
Quincy Pondexter,SAS,31,6-7,230,Washington,USA,2010,1,26,53,98,46,24,-2,2.8,12.3,12.9,64.1,12.1,2012
Quinn Cook,GSW,26,6-2,179,Duke,USA,Undrafted,Undrafted,Undrafted,74,509,157,116,-6,2.1,12.3,20.0,56.5,16.7,2012
RJ Hunter,BOS,25,6-5,185,Georgia State,USA,2015,1,28,1,17,3,3,53,3.7,5.0,22.6,61.2,15.0,2012
Rajon Rondo,LAL,33,6-1,186,Kentucky,USA,2006,1,21,46,424,243,367,-9,2.3,14.2,17.2,47.3,36.0,2012
Raul Neto,UTA,27,6-1,179,None,Brazil,2013,2,47,37,196,62,93,18,1.4,10.5,18.4,55.8,25.1,2012
Rawle Alkins,CHI,21,6-5,225,Arizona,USA,Undrafted,Undrafted,Undrafted,10,37,26,13,-6,7.7,12.0,17.3,41.8,13.7,2012
Ray Spalding,PHX,22,6-10,215,Louisville,USA,2018,2,56,14,54,48,5,-7,9.1,19.0,16.4,51.6,5.2,2012
Raymond Felton,OKC,35,6-1,205,North Carolina,USA,2005,1,5,33,142,34,52,3,0.9,7.4,16.5,50.5,20.9,2012
Reggie Bullock,LAL,28,6-7,205,North Carolina,USA,2013,1,25,63,711,173,129,-1,1.1,8.2,15.4,56.3,9.6,2012
Reggie Jackson,DET,29,6-3,208,Boston College,USA,2011,1,24,82,1260,216,344,1,1.9,7.6,23.7,54.7,24.1,2012
Richaun Holmes,PHX,25,6-10,235,Bowling Green,USA,2015,2,37,70,572,331,60,-5,9.5,17.3,17.4,64.7,8.2,2012
Ricky Rubio,UTA,28,6-4,190,None,Spain,2009,1,5,68,864,243,416,6,1.7,10.7,22.1,52.0,31.3,2012
Robert Covington,MIN,28,6-9,225,Tennessee State,USA,Undrafted,Undrafted,Undrafted,35,465,193,46,2,2.2,12.7,15.4,58.0,5.5,2012
Robert Williams III,BOS,21,6-10,240,Texas A&M,USA,2018,1,27,32,81,81,7,-6,8.6,16.4,10.1,70.3,4.0,2012
Robin Lopez,CHI,31,7-0,275,Stanford,USA,2008,1,15,74,704,286,89,-4,8.5,8.5,18.3,59.8,8.4,2012
Rodions Kurucs,BKN,21,6-9,210,None,Latvia,2018,2,40,63,534,246,52,0,4.0,13.1,17.5,54.5,5.7,2012
Rodney Hood,POR,26,6-8,206,Duke,USA,2014,1,23,72,805,157,126,-7,1.2,7.1,17.8,54.5,10.1,2012
Rodney McGruder,LAC,27,6-4,200,Kansas State,USA,Undrafted,Undrafted,Undrafted,66,503,238,112,-1,3.5,10.6,14.7,51.0,10.3,2012
Ron Baker,WAS,26,6-4,220,Wichita State,USA,Undrafted,Undrafted,Undrafted,15,14,11,15,-5,0.6,6.9,7.5,30.9,13.9,2012
Rondae Hollis-Jefferson,BKN,24,6-7,217,Arizona,USA,2015,1,23,59,527,310,96,1,6.0,17.0,21.0,46.4,11.9,2012
Royce O'Neale,UTA,26,6-6,226,Baylor,USA,Undrafted,Undrafted,Undrafted,82,426,285,124,5,1.3,14.6,10.8,58.9,10.2,2012
Rudy Gay,SAS,32,6-8,230,Connecticut,USA,2006,1,8,69,946,470,182,4,3.4,20.9,21.6,58.3,14.5,2012
Rudy Gobert,UTA,27,7-1,245,None,France,2013,1,27,81,1284,1041,161,7,11.7,27.0,17.5,68.2,9.5,2012
Russell Westbrook,OKC,30,6-3,200,UCLA,USA,2008,1,4,73,1675,807,784,5,3.6,25.5,30.1,50.1,44.0,2012
Ryan Anderson,MIA,31,6-10,240,California,USA,2008,1,21,25,63,54,19,-13,5.5,11.2,12.0,41.4,8.8,2012
Ryan Arcidiacono,CHI,25,6-3,200,Villanova,USA,Undrafted,Undrafted,Undrafted,81,544,219,269,-6,1.3,9.6,11.7,58.8,19.1,2012
Ryan Broekhoff,DAL,28,6-7,215,Valparaiso,Australia,Undrafted,Undrafted,Undrafted,42,167,63,22,8,1.7,11.3,14.0,62.1,6.9,2012
Salah Mejri,DAL,33,7-2,235,None,Tunisia,Undrafted,Undrafted,Undrafted,36,141,131,35,-4,8.1,21.6,15.3,55.9,13.7,2012
Sam Dekker,WAS,25,6-9,230,Wisconsin,USA,2015,1,18,47,287,148,46,-5,6.4,12.3,15.7,51.9,8.1,2012
Scott Machado,LAL,29,6-1,205,Iona,USA,Undrafted,Undrafted,Undrafted,4,10,0,3,0,0.0,0.0,13.0,77.6,21.4,2012
Semi Ojeleye,BOS,24,6-7,241,Southern Methodist,USA,2017,2,37,56,186,86,23,6,3.8,9.3,13.7,53.1,5.4,2012
Serge Ibaka,TOR,29,6-10,235,None,Democratic Republic of the Congo,2008,1,24,74,1112,601,99,6,7.8,20.4,22.7,58.2,7.6,2012
Seth Curry,POR,28,6-2,185,Duke,USA,Undrafted,Undrafted,Undrafted,74,581,120,66,4,1.9,6.2,16.4,59.5,6.8,2012
Shabazz Napier,BKN,27,6-1,180,Connecticut,USA,2014,1,24,56,529,100,143,1,1.7,7.9,23.4,53.4,23.5,2012
Shai Gilgeous-Alexander,LAC,20,6-6,181,Kentucky,Canada,2018,1,11,82,889,232,270,-2,2.6,7.8,18.2,55.4,17.9,2012
Shake Milton,PHI,22,6-6,207,Southern Methodist,USA,2018,2,54,20,87,35,18,-1,3.1,9.6,14.7,48.3,8.6,2012
Shaquille Harrison,CHI,25,6-4,190,Tulsa,USA,Undrafted,Undrafted,Undrafted,73,474,222,139,-10,2.2,13.2,16.0,49.4,14.2,2012
Shaun Livingston,GSW,33,6-7,192,None,USA,2004,1,4,64,258,117,114,3,4.3,7.1,11.8,55.5,15.4,2012
Shelvin Mack,CHA,29,6-3,203,Butler,USA,2011,2,34,57,430,104,183,-9,1.4,6.9,17.9,48.9,24.1,2012
Sindarius Thornwell,LAC,24,6-5,215,South Carolina,USA,2017,2,48,64,62,44,18,-1,1.5,10.8,10.5,48.5,7.9,2012
Skal Labissiere,POR,23,6-11,235,Kentucky,Haiti,2016,1,28,22,67,43,11,-8,5.1,18.5,15.4,59.3,7.8,2012
Solomon Hill,NOP,28,6-7,225,Arizona,USA,2013,1,23,44,191,133,55,-7,3.6,10.2,10.4,49.7,8.0,2012
Spencer Dinwiddie,BKN,26,6-6,210,Colorado,USA,2014,2,38,68,1143,166,311,-3,1.3,6.9,24.2,58.0,27.2,2012
Stanley Johnson,NOP,23,6-7,245,Arizona,USA,2015,1,8,66,454,217,88,-8,2.5,14.2,18.6,48.5,11.8,2012
Stephen Curry,GSW,31,6-3,190,Davidson,USA,2009,1,7,69,1881,369,361,14,2.0,12.2,29.2,64.1,22.5,2012
Sterling Brown,MIL,24,6-6,232,Southern Methodist,USA,2017,2,46,58,372,184,84,0,2.6,13.0,14.9,56.3,11.5,2012
Steven Adams,OKC,25,7-0,265,Pittsburgh,New Zealand,2013,1,12,80,1108,760,124,7,12.9,13.3,16.0,59.1,6.3,2012
Svi Mykhailiuk,DET,22,6-8,205,Kansas,Ukraine,2018,2,47,42,133,36,37,-1,1.9,5.5,15.7,44.7,11.0,2012
T.J. Leaf,IND,22,6-10,225,UCLA,USA,2017,1,18,58,225,125,24,4,7.7,14.5,15.8,57.2,6.3,2012
T.J. McConnell,PHI,27,6-2,190,Arizona,USA,2015,0,,76,483,174,258,-1,1.8,9.4,14.8,55.5,24.9,2012
T.J. Warren,PHX,25,6-8,215,North Carolina State,USA,2014,1,14,43,772,174,64,-8,2.2,10.8,22.1,58.0,7.3,2012
Tahjere McCall,BKN,24,6-5,190,Tennessee State,USA,2017,0,,1,4,1,0,64,0.0,20.0,13.6,58.1,0.0,2012
Taj Gibson,MIN,34,6-9,232,Southern California,USA,2009,1,26,70,753,458,84,-2,9.5,16.1,16.7,61.2,7.2,2012
Taurean Prince,ATL,25,6-8,220,Baylor,USA,2016,1,12,55,742,199,118,-7,1.3,11.0,19.0,57.5,10.7,2012
Terrance Ferguson,OKC,21,6-7,190,None,USA,2017,1,21,74,513,141,72,4,1.5,5.5,10.4,56.6,4.6,2012
Terrence Jones,HOU,27,6-9,252,Kentucky,USA,2012,1,18,2,2,4,0,-96,0.0,57.1,33.3,22.5,0.0,2012
Terrence Ross,ORL,28,6-7,206,Washington,USA,2012,1,8,81,1223,280,135,-1,1.2,11.3,23.0,56.1,10.3,2012
Terry Rozier,BOS,25,6-1,190,Louisville,USA,2015,1,16,79,708,307,231,-1,1.6,14.5,18.1,50.1,19.3,2012
Thabo Sefolosha,UTA,35,6-7,220,None,Switzerland,2006,1,13,50,190,123,27,9,1.4,18.1,12.9,59.9,5.9,2012
Thaddeus Young,IND,31,6-8,221,Georgia Tech,USA,2007,1,12,81,1024,523,204,3,7.8,13.2,17.9,56.9,12.0,2012
Theo Pinson,BKN,23,6-6,218,North Carolina,USA,Undrafted,Undrafted,Undrafted,18,81,36,21,-1,1.5,12.6,19.1,49.0,16.7,2012
Thomas Bryant,WAS,21,6-11,248,Indiana,USA,2017,2,42,72,758,454,92,-4,7.2,21.9,17.0,67.4,9.0,2012
Thomas Welsh,DEN,23,7-0,255,UCLA,USA,2018,2,58,11,18,4,5,2,0.0,11.4,15.3,64.8,20.0,2012
Thon Maker,DET,22,7-1,221,None,South Sudan,2016,1,10,64,323,202,45,1,3.9,14.9,14.8,53.0,6.6,2012
Tim Frazier,MIL,28,6-1,170,Penn State,USA,Undrafted,Undrafted,Undrafted,59,310,168,248,-3,3.5,10.6,13.2,54.4,28.6,2012
Tim Hardaway Jr.,DAL,27,6-6,205,Michigan,USA,2013,1,24,65,1174,222,159,-9,1.5,9.0,24.6,52.7,12.5,2012
Timothe Luwawu-Cabarrot,CHI,24,6-6,210,None,France,2016,1,24,50,231,97,26,-14,1.5,12.5,15.6,48.9,5.7,2012
Tobias Harris,PHI,26,6-9,235,Tennessee,USA,2011,1,19,82,1644,645,229,0,2.4,18.8,22.5,59.2,12.6,2012
Tomas Satoransky,WAS,27,6-7,210,None,Czech Republic,2012,2,32,80,709,279,399,0,3.6,9.0,13.9,59.0,24.8,2012
Tony Bradley,UTA,21,6-10,248,North Carolina,USA,2017,1,28,3,17,15,1,-19,19.6,18.8,20.0,50.4,4.2,2012
Tony Parker,CHA,37,6-2,185,None,France,2001,1,28,56,530,83,207,0,1.3,6.7,24.7,51.2,33.1,2012
Tony Snell,MIL,27,6-7,213,New Mexico,USA,2013,1,20,74,444,157,68,7,2.1,8.6,12.7,58.5,6.9,2012
Torrey Craig,DEN,28,6-7,215,South Carolina Upstate,USA,Undrafted,Undrafted,Undrafted,75,430,263,72,3,5.7,11.2,12.1,54.7,6.2,2012
Trae Young,ATL,20,6-2,180,Oklahoma,USA,2018,1,5,81,1549,301,653,-6,2.4,9.1,27.7,53.9,39.0,2012
Treveon Graham,BKN,25,6-5,225,Virginia Commonwealth,USA,Undrafted,Undrafted,Undrafted,35,184,107,34,2,2.8,10.7,12.3,45.8,6.2,2012
Trevon Duval,HOU,20,6-2,189,Duke,USA,Undrafted,Undrafted,Undrafted,3,5,1,2,8,0.0,20.0,23.1,83.3,66.7,2012
Trevor Ariza,WAS,33,6-8,215,UCLA,USA,2004,2,43,69,863,371,252,-7,2.1,13.9,16.4,53.4,14.9,2012
Trey Burke,DAL,26,6-1,175,Michigan,USA,2013,1,9,58,631,99,159,-2,2.3,5.9,24.2,52.4,22.9,2012
Trey Lyles,DEN,23,6-10,234,Kentucky,Canada,2015,1,12,64,546,246,87,0,3.6,17.2,22.9,50.0,11.6,2012
Tristan Thompson,CLE,28,6-10,238,Texas-Austin,Canada,2011,1,4,43,470,438,86,-12,13.7,23.7,17.5,55.1,11.0,2012
Troy Brown Jr.,WAS,19,6-7,215,Oregon,USA,2018,1,15,52,248,145,80,0,4.5,14.9,15.8,48.7,14.7,2012
Troy Caupain,ORL,23,6-4,210,Cincinnati,USA,Undrafted,Undrafted,Undrafted,4,10,3,4,25,7.1,15.4,21.6,62.5,40.0,2012
Troy Daniels,PHX,27,6-4,205,Virginia Commonwealth,USA,Undrafted,Undrafted,Undrafted,51,318,73,26,-6,1.6,7.9,17.1,55.8,5.2,2012
Troy Williams,SAC,24,6-7,218,Indiana,USA,Undrafted,Undrafted,Undrafted,21,111,59,11,-10,3.4,14.4,14.4,53.1,5.1,2012
Tyler Cavanaugh,UTA,25,6-9,238,George Washington,USA,Undrafted,Undrafted,Undrafted,11,9,8,1,-41,6.5,12.8,11.8,41.4,4.3,2012
Tyler Davis,OKC,22,6-10,266,Texas A&M,USA,Undrafted,Undrafted,Undrafted,1,0,1,0,0,50.0,0.0,33.3,0.0,0.0,2012
Tyler Dorsey,MEM,23,6-5,183,Oregon,USA,2017,2,41,48,296,113,56,-2,3.6,11.8,18.2,50.9,11.8,2012
Tyler Johnson,PHX,27,6-4,190,Fresno State,USA,Undrafted,Undrafted,Undrafted,57,619,173,166,-4,2.1,8.7,18.0,53.2,16.5,2012
Tyler Lydon,DEN,23,6-10,225,Syracuse,USA,2017,1,24,25,23,18,6,-8,6.2,13.3,9.7,59.5,8.7,2012
Tyler Ulis,CHI,23,5-10,160,Kentucky,USA,2016,2,34,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2012
Tyler Zeller,MEM,29,7-0,253,North Carolina,USA,2012,1,17,6,46,24,4,7,10.5,12.3,19.1,60.7,6.9,2012
Tyreke Evans,IND,29,6-6,220,Memphis,USA,2009,1,4,69,706,201,166,2,2.3,11.4,25.5,48.3,17.6,2012
Tyrone Wallace,LAC,25,6-5,198,California,USA,2016,2,60,62,218,101,42,4,3.0,11.1,17.4,45.0,9.0,2012
Tyson Chandler,LAL,36,7-1,240,None,USA,2001,1,2,55,173,307,37,-2,9.4,21.3,8.4,63.0,5.7,2012
Tyus Jones,MIN,23,6-2,196,Duke,USA,2015,1,24,68,468,134,327,0,1.4,6.9,13.9,49.1,28.4,2012
Udonis Haslem,MIA,39,6-8,235,Florida,USA,Undrafted,Undrafted,Undrafted,10,25,27,2,-21,3.1,24.0,19.6,36.0,4.8,2012
Victor Oladipo,IND,27,6-4,210,Indiana,USA,2013,1,2,36,675,202,186,6,1.8,15.4,27.8,51.9,25.0,2012
Vince Carter,ATL,42,6-6,220,North Carolina,USA,1998,1,5,76,562,194,87,-6,2.1,11.4,16.4,56.5,9.7,2012
Vincent Edwards,HOU,23,6-8,225,Purdue,USA,2018,2,52,2,3,2,0,-6,5.9,5.9,11.1,37.5,0.0,2012
Wade Baldwin IV,POR,23,6-4,200,Vanderbilt,USA,2016,1,17,16,30,15,12,-37,1.8,12.3,22.7,39.6,24.0,2012
Walt Lemon Jr.,CHI,26,6-3,180,Bradley,USA,2014,,,6,86,27,30,-8,2.1,13.6,25.3,46.8,28.3,2012
Wayne Ellington,DET,31,6-5,200,North Carolina,USA,2009,1,28,53,545,107,72,-1,1.0,7.3,16.7,56.9,8.6,2012
Wayne Selden,CHI,24,6-5,230,Kansas,USA,2016,,,75,514,180,109,-10,2.4,9.8,17.8,49.1,11.2,2012
Wendell Carter Jr.,CHI,20,6-10,255,Duke,USA,2018,1,7,44,455,307,78,-12,7.5,19.8,19.2,54.1,11.8,2012
Wes Iwundu,ORL,24,6-7,195,Kansas State,USA,2017,2,33,68,339,184,73,2,2.7,10.8,12.5,53.1,8.0,2012
Wesley Johnson,WAS,31,6-7,215,Syracuse,USA,2010,1,4,38,128,72,23,-7,2.0,10.4,11.5,46.9,5.4,2012
Wesley Matthews,IND,32,6-5,220,Marquette,USA,Undrafted,Undrafted,Undrafted,69,840,170,160,-2,1.5,6.3,17.5,54.6,11.3,2012
Will Barton,DEN,28,6-6,190,Memphis,USA,2012,2,40,43,494,199,124,1,2.6,13.7,19.5,50.1,14.6,2012
Willie Cauley-Stein,SAC,25,7-0,240,Kentucky,USA,2015,1,6,81,965,678,194,1,7.4,21.3,17.3,56.6,12.1,2012
Willy Hernangomez,CHA,25,6-11,240,None,Spain,2015,2,35,58,421,311,60,-6,13.0,24.0,20.6,58.7,11.2,2012
Wilson Chandler,LAC,32,6-9,225,DePaul,USA,2007,1,23,51,305,215,82,4,4.1,13.2,11.5,53.7,8.9,2012
Yante Maten,MIA,22,6-8,240,Georgia,USA,2018,,,2,2,3,0,15,7.1,9.5,13.3,25.0,0.0,2012
Yogi Ferrell,SAC,26,6-0,180,Indiana,USA,Undrafted,Undrafted,Undrafted,71,420,109,137,-3,1.1,8.5,16.0,55.0,17.6,2012
Yuta Watanabe,MEM,24,6-9,205,George Washington,Japan,Undrafted,Undrafted,Undrafted,15,39,31,8,6,2.2,15.2,14.8,35.2,6.3,2012
Zach Collins,POR,21,7-0,235,Gonzaga,USA,2017,1,10,77,512,324,71,0,7.8,14.4,16.6,56.2,7.6,2012
Zach LaVine,CHI,24,6-5,200,UCLA,USA,2014,1,13,63,1492,294,283,-7,1.8,11.3,29.8,57.4,22.4,2012
Zach Lofton,DET,26,6-4,180,New Mexico State,USA,Undrafted,Undrafted,Undrafted,1,0,0,0,0,0.0,0.0,25.0,0.0,0.0,2012
Zaza Pachulia,DET,35,6-11,270,None,Georgia,2003,2,42,68,267,265,91,-5,10.1,18.4,14.7,53.9,16.1,2012
Zhaire Smith,PHI,20,6-4,199,Texas Tech,USA,2018,1,16,6,40,13,10,7,2.8,8.7,16.6,53.3,10.1,2012
Zhou Qi,HOU,23,7-1,210,None,China,2016,2,43,1,2,0,0,-67,0.0,0.0,33.3,100,0.0,2012
Wilson Chandler,DEN,31,6-9,225,DePaul,USA,2007,1,23,74,738,398,159,1,4.4,12.7,14.2,54.2,9.4,2012
Xavier Munford,MIL,26,6-4,173,Rhode Island,USA,2014,,,6,3,1,4,-23,5.0,0.0,18.4,21.8,36.4,2012
Xavier Rathan-Mayes,MEM,24,6-4,208,Florida State,Canada,2017,,,5,29,5,18,-24,0.0,5.3,20.7,31.5,24.7,2012
Xavier Silas,BOS,30,6-5,205,Northern Illinois,USA,2011,,,2,0,2,0,6,9.1,12.5,13.6,0.0,0.0,2012
Yogi Ferrell,DAL,25,6-0,180,Indiana,USA,Undrafted,Undrafted,Undrafted,82,838,249,201,0,1.1,9.7,16.6,54.0,13.7,2012
Zach Collins,POR,20,7-0,230,Gonzaga,USA,2017,1,10,66,292,221,52,1,4.4,16.3,15.3,47.5,7.0,2012
Zach LaVine,CHI,23,6-5,185,UCLA,USA,2014,1,13,24,401,94,72,-12,1.3,13.8,29.0,49.9,18.7,2012
Zach Randolph,SAC,36,6-9,250,Michigan State,USA,2001,1,19,59,857,397,127,-12,6.3,21.5,27.0,52.9,14.6,2012
Zaza Pachulia,GSW,34,6-11,270,None,Georgia,2003,2,42,69,373,321,109,9,10.0,22.3,16.5,61.2,14.1,2012
Zhou Qi,HOU,22,7-1,210,None,China,2016,2,43,18,22,22,2,-26,4.2,11.6,16.3,29.5,2.8,2012
